team,country,product_class,date,metric,method,split,observed,prediction
Alfa,Germany,Antibiotics,2018-10-01,transaction_count,exponential_smoothing,validation,214.0,150.55336980031572
Alfa,Germany,Antibiotics,2018-11-01,transaction_count,seasonal_naive,validation,174.0,186.0
Alfa,Germany,Antibiotics,2018-11-01,transaction_count,moving_average,validation,174.0,164.66666666666666
Alfa,Germany,Antibiotics,2018-11-01,transaction_count,exponential_smoothing,validation,174.0,169.587358860221
Alfa,Germany,Antibiotics,2018-12-01,transaction_count,seasonal_naive,validation,118.0,137.0
Alfa,Germany,Antibiotics,2018-12-01,transaction_count,moving_average,validation,118.0,175.33333333333334
Alfa,Germany,Antibiotics,2018-12-01,transaction_count,exponential_smoothing,validation,118.0,170.91115120215468
Alfa,Germany,Antibiotics,2019-01-01,transaction_count,seasonal_naive,test,116.0,136.0
Alfa,Germany,Antibiotics,2019-01-01,transaction_count,moving_average,test,116.0,168.66666666666666
Alfa,Germany,Antibiotics,2019-01-01,transaction_count,exponential_smoothing,test,116.0,155.03780584150826
Alfa,Germany,Antibiotics,2019-02-01,transaction_count,seasonal_naive,test,144.0,170.0
Alfa,Germany,Antibiotics,2019-02-01,transaction_count,moving_average,test,144.0,136.0
Alfa,Germany,Antibiotics,2019-02-01,transaction_count,exponential_smoothing,test,144.0,143.32646408905578
Alfa,Germany,Antibiotics,2019-03-01,transaction_count,seasonal_naive,test,198.0,158.0
Alfa,Germany,Antibiotics,2019-03-01,transaction_count,moving_average,test,198.0,126.0
Alfa,Germany,Antibiotics,2019-03-01,transaction_count,exponential_smoothing,test,198.0,143.52852486233903
Alfa,Germany,Antibiotics,2019-04-01,transaction_count,seasonal_naive,test,124.0,163.0
Alfa,Germany,Antibiotics,2019-04-01,transaction_count,moving_average,test,124.0,152.66666666666666
Alfa,Germany,Antibiotics,2019-04-01,transaction_count,exponential_smoothing,test,124.0,159.8699674036373
Alfa,Germany,Antibiotics,2018-07-01,distinct_products,seasonal_naive,validation,34.0,35.0
Alfa,Germany,Antibiotics,2018-07-01,distinct_products,moving_average,validation,34.0,34.666666666666664
Alfa,Germany,Antibiotics,2018-07-01,distinct_products,exponential_smoothing,validation,34.0,34.64251994352749
Alfa,Germany,Antibiotics,2018-08-01,distinct_products,seasonal_naive,validation,35.0,35.0
Alfa,Germany,Antibiotics,2018-08-01,distinct_products,moving_average,validation,35.0,34.333333333333336
Alfa,Germany,Antibiotics,2018-08-01,distinct_products,exponential_smoothing,validation,35.0,34.44976396046924
Alfa,Germany,Antibiotics,2018-09-01,distinct_products,seasonal_naive,validation,35.0,35.0
Alfa,Germany,Antibiotics,2018-09-01,distinct_products,moving_average,validation,35.0,34.333333333333336
Alfa,Germany,Antibiotics,2018-09-01,distinct_products,exponential_smoothing,validation,35.0,34.614834772328464
Alfa,Germany,Antibiotics,2018-10-01,distinct_products,seasonal_naive,validation,35.0,35.0
Alfa,Germany,Antibiotics,2018-10-01,distinct_products,moving_average,validation,35.0,34.666666666666664
Alfa,Germany,Antibiotics,2018-10-01,distinct_products,exponential_smoothing,validation,35.0,34.730384340629925
Alfa,Germany,Antibiotics,2018-11-01,distinct_products,seasonal_naive,validation,35.0,35.0
Alfa,Germany,Antibiotics,2018-11-01,distinct_products,moving_average,validation,35.0,35.0
Alfa,Germany,Antibiotics,2018-11-01,distinct_products,exponential_smoothing,validation,35.0,34.81126903844095
Alfa,Germany,Antibiotics,2018-12-01,distinct_products,seasonal_naive,validation,32.0,35.0
Alfa,Germany,Antibiotics,2018-12-01,distinct_products,moving_average,validation,32.0,35.0
Alfa,Germany,Antibiotics,2018-12-01,distinct_products,exponential_smoothing,validation,32.0,34.86788832690866
Alfa,Germany,Antibiotics,2019-01-01,distinct_products,seasonal_naive,test,33.0,34.0
Alfa,Germany,Antibiotics,2019-01-01,distinct_products,moving_average,test,33.0,34.0
Alfa,Germany,Antibiotics,2019-01-01,distinct_products,exponential_smoothing,test,33.0,34.00752182883606
Alfa,Germany,Antibiotics,2019-02-01,distinct_products,seasonal_naive,test,35.0,35.0
Alfa,Germany,Antibiotics,2019-02-01,distinct_products,moving_average,test,35.0,33.333333333333336
Alfa,Germany,Antibiotics,2019-02-01,distinct_products,exponential_smoothing,test,35.0,33.705265280185245
Alfa,Germany,Antibiotics,2019-03-01,distinct_products,seasonal_naive,test,35.0,35.0
Alfa,Germany,Antibiotics,2019-03-01,distinct_products,moving_average,test,35.0,33.333333333333336
Alfa,Germany,Antibiotics,2019-03-01,distinct_products,exponential_smoothing,test,35.0,34.09368569612967
Alfa,Germany,Antibiotics,2019-04-01,distinct_products,seasonal_naive,test,32.0,35.0
Alfa,Germany,Antibiotics,2019-04-01,distinct_products,moving_average,test,32.0,34.333333333333336
Alfa,Germany,Antibiotics,2019-04-01,distinct_products,exponential_smoothing,test,32.0,34.365579987290765
Alfa,Germany,Antibiotics,2018-07-01,distinct_cities,seasonal_naive,validation,140.0,154.0
Alfa,Germany,Antibiotics,2018-07-01,distinct_cities,moving_average,validation,140.0,139.66666666666666
Alfa,Germany,Antibiotics,2018-07-01,distinct_cities,exponential_smoothing,validation,140.0,138.96357025143294
Alfa,Germany,Antibiotics,2018-08-01,distinct_cities,seasonal_naive,validation,122.0,173.0
Alfa,Germany,Antibiotics,2018-08-01,distinct_cities,moving_average,validation,122.0,140.0
Alfa,Germany,Antibiotics,2018-08-01,distinct_cities,exponential_smoothing,validation,122.0,139.27449917600305
Alfa,Germany,Antibiotics,2018-09-01,distinct_cities,seasonal_naive,validation,122.0,140.0
Alfa,Germany,Antibiotics,2018-09-01,distinct_cities,moving_average,validation,122.0,135.66666666666666
Alfa,Germany,Antibiotics,2018-09-01,distinct_cities,exponential_smoothing,validation,122.0,134.09214942320213
Alfa,Germany,Antibiotics,2018-10-01,distinct_cities,seasonal_naive,validation,178.0,140.0
Alfa,Germany,Antibiotics,2018-10-01,distinct_cities,moving_average,validation,178.0,128.0
Alfa,Germany,Antibiotics,2018-10-01,distinct_cities,exponential_smoothing,validation,178.0,130.46450459624148
Alfa,Germany,Antibiotics,2018-11-01,distinct_cities,seasonal_naive,validation,155.0,152.0
Alfa,Germany,Antibiotics,2018-11-01,distinct_cities,moving_average,validation,155.0,140.66666666666666
Alfa,Germany,Antibiotics,2018-11-01,distinct_cities,exponential_smoothing,validation,155.0,144.72515321736904
Alfa,Germany,Antibiotics,2018-12-01,distinct_cities,seasonal_naive,validation,108.0,118.0
Alfa,Germany,Antibiotics,2018-12-01,distinct_cities,moving_average,validation,108.0,151.66666666666666
Alfa,Germany,Antibiotics,2018-12-01,distinct_cities,exponential_smoothing,validation,108.0,147.80760725215833
Alfa,Germany,Antibiotics,2019-01-01,distinct_cities,seasonal_naive,test,102.0,124.0
Alfa,Germany,Antibiotics,2019-01-01,distinct_cities,moving_average,test,102.0,147.0
Alfa,Germany,Antibiotics,2019-01-01,distinct_cities,exponential_smoothing,test,102.0,135.86532507651083
Alfa,Germany,Antibiotics,2019-02-01,distinct_cities,seasonal_naive,test,128.0,142.0
Alfa,Germany,Antibiotics,2019-02-01,distinct_cities,moving_average,test,128.0,121.66666666666667
Alfa,Germany,Antibiotics,2019-02-01,distinct_cities,exponential_smoothing,test,128.0,125.70572755355757
Alfa,Germany,Antibiotics,2019-03-01,distinct_cities,seasonal_naive,test,168.0,136.0
Alfa,Germany,Antibiotics,2019-03-01,distinct_cities,moving_average,test,168.0,112.66666666666667
Alfa,Germany,Antibiotics,2019-03-01,distinct_cities,exponential_smoothing,test,168.0,126.39400928749029
Alfa,Germany,Antibiotics,2019-04-01,distinct_cities,seasonal_naive,test,117.0,139.0
Alfa,Germany,Antibiotics,2019-04-01,distinct_cities,moving_average,test,117.0,132.66666666666666
Alfa,Germany,Antibiotics,2019-04-01,distinct_cities,exponential_smoothing,test,117.0,138.8758065012432
Alfa,Germany,Antibiotics,2018-07-01,distributor_count,seasonal_naive,validation,7.0,11.0
Alfa,Germany,Antibiotics,2018-07-01,distributor_count,moving_average,validation,7.0,7.333333333333333
Alfa,Germany,Antibiotics,2018-07-01,distributor_count,exponential_smoothing,validation,7.0,8.106055623882453
Alfa,Germany,Antibiotics,2018-08-01,distributor_count,seasonal_naive,validation,7.0,11.0
Alfa,Germany,Antibiotics,2018-08-01,distributor_count,moving_average,validation,7.0,7.666666666666667
Alfa,Germany,Antibiotics,2018-08-01,distributor_count,exponential_smoothing,validation,7.0,7.774238936717717
Alfa,Germany,Antibiotics,2018-09-01,distributor_count,seasonal_naive,validation,10.0,10.0
Alfa,Germany,Antibiotics,2018-09-01,distributor_count,moving_average,validation,10.0,7.333333333333333
Alfa,Germany,Antibiotics,2018-09-01,distributor_count,exponential_smoothing,validation,10.0,7.541967255702401
Alfa,Germany,Antibiotics,2018-10-01,distributor_count,seasonal_naive,validation,9.0,7.0
Alfa,Germany,Antibiotics,2018-10-01,distributor_count,moving_average,validation,9.0,8.0
Alfa,Germany,Antibiotics,2018-10-01,distributor_count,exponential_smoothing,validation,9.0,8.27937707899168
Alfa,Germany,Antibiotics,2018-11-01,distributor_count,seasonal_naive,validation,8.0,11.0
Alfa,Germany,Antibiotics,2018-11-01,distributor_count,moving_average,validation,8.0,8.666666666666666
Alfa,Germany,Antibiotics,2018-11-01,distributor_count,exponential_smoothing,validation,8.0,8.495563955294175
Alfa,Germany,Antibiotics,2018-12-01,distributor_count,seasonal_naive,validation,8.0,12.0
Alfa,Germany,Antibiotics,2018-12-01,distributor_count,moving_average,validation,8.0,9.0
Alfa,Germany,Antibiotics,2018-12-01,distributor_count,exponential_smoothing,validation,8.0,8.346894768705923
Alfa,Germany,Antibiotics,2019-01-01,distributor_count,seasonal_naive,test,3.0,9.0
Alfa,Germany,Antibiotics,2019-01-01,distributor_count,moving_average,test,3.0,8.333333333333334
Alfa,Germany,Antibiotics,2019-01-01,distributor_count,exponential_smoothing,test,3.0,8.242826338094146
Alfa,Germany,Antibiotics,2019-02-01,distributor_count,seasonal_naive,test,8.0,7.0
Alfa,Germany,Antibiotics,2019-02-01,distributor_count,moving_average,test,8.0,6.333333333333333
Alfa,Germany,Antibiotics,2019-02-01,distributor_count,exponential_smoothing,test,8.0,6.669978436665902
Alfa,Germany,Antibiotics,2019-03-01,distributor_count,seasonal_naive,test,4.0,9.0
Alfa,Germany,Antibiotics,2019-03-01,distributor_count,moving_average,test,4.0,6.333333333333333
Alfa,Germany,Antibiotics,2019-03-01,distributor_count,exponential_smoothing,test,4.0,7.068984905666131
Alfa,Germany,Antibiotics,2019-04-01,distributor_count,seasonal_naive,test,3.0,6.0
Alfa,Germany,Antibiotics,2019-04-01,distributor_count,moving_average,test,3.0,5.0
Alfa,Germany,Antibiotics,2019-04-01,distributor_count,exponential_smoothing,test,3.0,6.1482894339662915
Alfa,Germany,Antibiotics,2018-07-01,workload,seasonal_naive,validation,2.9444779827639866,3.390019532717302
Alfa,Germany,Antibiotics,2018-07-01,workload,moving_average,validation,2.9444779827639866,2.938862505410849
Alfa,Germany,Antibiotics,2018-07-01,workload,exponential_smoothing,validation,2.9444779827639866,2.939058274292136
Alfa,Germany,Antibiotics,2018-08-01,workload,seasonal_naive,validation,2.638905523895382,3.7665397576655186
Alfa,Germany,Antibiotics,2018-08-01,workload,moving_average,validation,2.638905523895382,2.930248255113028
Alfa,Germany,Antibiotics,2018-08-01,workload,exponential_smoothing,validation,2.638905523895382,2.940684186833691
Alfa,Germany,Antibiotics,2018-09-01,workload,seasonal_naive,validation,2.6672912843298238,3.1327819633600567
Alfa,Germany,Antibiotics,2018-09-01,workload,moving_average,validation,2.6672912843298238,2.8576577374244714
Alfa,Germany,Antibiotics,2018-09-01,workload,exponential_smoothing,validation,2.6672912843298238,2.8501505879521982
Alfa,Germany,Antibiotics,2018-10-01,workload,seasonal_naive,validation,3.7751365680371767,2.9667989417989418
Alfa,Germany,Antibiotics,2018-10-01,workload,moving_average,validation,3.7751365680371767,2.750224930329731
Alfa,Germany,Antibiotics,2018-10-01,workload,exponential_smoothing,validation,3.7751365680371767,2.7952927968654855
Alfa,Germany,Antibiotics,2018-11-01,workload,seasonal_naive,validation,3.181465919701214,3.3911169065327282
Alfa,Germany,Antibiotics,2018-11-01,workload,moving_average,validation,3.181465919701214,3.027111125420794
Alfa,Germany,Antibiotics,2018-11-01,workload,exponential_smoothing,validation,3.181465919701214,3.0892459282169926
Alfa,Germany,Antibiotics,2018-12-01,workload,seasonal_naive,validation,2.2781179904912157,2.6198576365412065
Alfa,Germany,Antibiotics,2018-12-01,workload,moving_average,validation,2.2781179904912157,3.207964590689405
Alfa,Germany,Antibiotics,2018-12-01,workload,exponential_smoothing,validation,2.2781179904912157,3.116911925662259
Alfa,Germany,Antibiotics,2019-01-01,workload,seasonal_naive,test,2.1187186752095473,2.565141075587323
Alfa,Germany,Antibiotics,2019-01-01,workload,moving_average,test,2.1187186752095473,3.078240159409869
Alfa,Germany,Antibiotics,2019-01-01,workload,exponential_smoothing,test,2.1187186752095473,2.8652737451109456
Alfa,Germany,Antibiotics,2019-02-01,workload,seasonal_naive,test,2.723708103931228,3.0243498932139907
Alfa,Germany,Antibiotics,2019-02-01,workload,moving_average,test,2.723708103931228,2.5261008618006593
Alfa,Germany,Antibiotics,2019-02-01,workload,exponential_smoothing,test,2.723708103931228,2.641307224140526
Alfa,Germany,Antibiotics,2019-03-01,workload,seasonal_naive,test,3.3360620110113013,2.9275067881558754
Alfa,Germany,Antibiotics,2019-03-01,workload,moving_average,test,3.3360620110113013,2.3735149232106636
Alfa,Germany,Antibiotics,2019-03-01,workload,exponential_smoothing,test,3.3360620110113013,2.6660274880777366
Alfa,Germany,Antibiotics,2019-04-01,workload,seasonal_naive,test,2.2739436770876935,2.9703207336574478
Alfa,Germany,Antibiotics,2019-04-01,workload,moving_average,test,2.2739436770876935,2.7261629300506924
Alfa,Germany,Antibiotics,2019-04-01,workload,exponential_smoothing,test,2.2739436770876935,2.867037844957806
Alfa,Germany,Antimalarial,2018-07-01,total_sales,seasonal_naive,validation,8598336.0,5455385.0
Alfa,Germany,Antimalarial,2018-07-01,total_sales,moving_average,validation,8598336.0,9910521.666666666
Alfa,Germany,Antimalarial,2018-07-01,total_sales,exponential_smoothing,validation,8598336.0,9606049.162793659
Alfa,Germany,Antimalarial,2018-08-01,total_sales,seasonal_naive,validation,4420352.0,2439072.0
Alfa,Germany,Antimalarial,2018-08-01,total_sales,moving_average,validation,4420352.0,11455053.0
Alfa,Germany,Antimalarial,2018-08-01,total_sales,exponential_smoothing,validation,4420352.0,9303735.21395556
Alfa,Germany,Antimalarial,2018-09-01,total_sales,seasonal_naive,validation,2720733.0,3223408.0
Alfa,Germany,Antimalarial,2018-09-01,total_sales,moving_average,validation,2720733.0,10729527.333333334
Alfa,Germany,Antimalarial,2018-09-01,total_sales,exponential_smoothing,validation,2720733.0,7838720.249768891
Alfa,Germany,Antimalarial,2018-10-01,total_sales,seasonal_naive,validation,7062818.0,6358675.0
Alfa,Germany,Antimalarial,2018-10-01,total_sales,moving_average,validation,7062818.0,5246473.666666667
Alfa,Germany,Antimalarial,2018-10-01,total_sales,exponential_smoothing,validation,7062818.0,6303324.074838224
Alfa,Germany,Antimalarial,2018-11-01,total_sales,seasonal_naive,validation,5938786.0,6682839.0
Alfa,Germany,Antimalarial,2018-11-01,total_sales,moving_average,validation,5938786.0,4734634.333333333
Alfa,Germany,Antimalarial,2018-11-01,total_sales,exponential_smoothing,validation,5938786.0,6531172.252386756
Alfa,Germany,Antimalarial,2018-12-01,total_sales,seasonal_naive,validation,2789714.0,4358578.0
Alfa,Germany,Antimalarial,2018-12-01,total_sales,moving_average,validation,2789714.0,5240779.0
Alfa,Germany,Antimalarial,2018-12-01,total_sales,exponential_smoothing,validation,2789714.0,6353456.376670728
Alfa,Germany,Antimalarial,2019-01-01,total_sales,seasonal_naive,test,3273650.0,6703334.0
Alfa,Germany,Antimalarial,2019-01-01,total_sales,moving_average,test,3273650.0,5263772.666666667
Alfa,Germany,Antimalarial,2019-01-01,total_sales,exponential_smoothing,test,3273650.0,5284333.66366951
Alfa,Germany,Antimalarial,2019-02-01,total_sales,seasonal_naive,test,4744434.0,5377470.0
Alfa,Germany,Antimalarial,2019-02-01,total_sales,moving_average,test,4744434.0,4000716.6666666665
Alfa,Germany,Antimalarial,2019-02-01,total_sales,exponential_smoothing,test,4744434.0,4681128.5645686565
Alfa,Germany,Antimalarial,2019-03-01,total_sales,seasonal_naive,test,16883291.0,5590102.0
Alfa,Germany,Antimalarial,2019-03-01,total_sales,moving_average,test,16883291.0,3602599.3333333335
Alfa,Germany,Antimalarial,2019-03-01,total_sales,exponential_smoothing,test,16883291.0,4700120.195198059
Alfa,Germany,Antimalarial,2019-04-01,total_sales,seasonal_naive,test,3679549.0,3964742.0
Alfa,Germany,Antimalarial,2019-04-01,total_sales,moving_average,test,3679549.0,8300458.333333333
Alfa,Germany,Antimalarial,2019-04-01,total_sales,exponential_smoothing,test,3679549.0,8355071.436638641
Alfa,Germany,Antimalarial,2018-07-01,distinct_customers,seasonal_naive,validation,140.0,162.0
Alfa,Germany,Antimalarial,2018-07-01,distinct_customers,moving_average,validation,140.0,134.0
Alfa,Germany,Antimalarial,2018-07-01,distinct_customers,exponential_smoothing,validation,140.0,134.29963721097536
Alfa,Germany,Antimalarial,2018-08-01,distinct_customers,seasonal_naive,validation,112.0,139.0
