Distributor,Customer,City,Country,Latitude,Longitude,Channel,Sub-channel,Product Name,Product Class,Quantity,Price,Sales,Month,Year,Sales Manager,Sales Team
DIST_02,CUST_01_001,Delhi,India,28.577921121648465,77.22427491694683,Clinic,Specialist Clinic,Glycoban,Diabetes,16,68.06,1125.93,April,2024,MGR_02,Team_Bridge
DIST_02,CUST_01_002,Delhi,India,28.596607684332547,77.20855259126401,Clinic,Primary Care,Dermasol,Dermatology,9,37.57,322.86,April,2024,MGR_02,Team_Bridge
DIST_02,CUST_01_002,Delhi,India,28.575382569766315,77.21444617749563,Hospital,Public Hospital,Oncora,Oncology,7,212.24,1506.09,April,2024,MGR_02,Team_Bridge
DIST_02,CUST_01_003,Delhi,India,28.601064967404536,77.20462276141586,Hospital,Private Hospital,Glycoban,Diabetes,10,62.29,612.02,April,2024,MGR_02,Team_Bridge
DIST_02,CUST_01_003,Delhi,India,28.601048352649013,77.16815344770974,Retail,Independent Pharmacy,Neurocalm,Neurology,7,112.43,793.94,April,2024,MGR_02,Team_Bridge
DIST_02,CUST_01_004,Delhi,India,28.61555048705772,77.1841231705277,Clinic,Specialist Clinic,Glycoban,Diabetes,13,59.43,774.7,April,2024,MGR_02,Team_Bridge
DIST_02,CUST_01_004,Delhi,India,28.58992168212447,77.17995025310343,Clinic,Primary Care,Dermasol,Dermatology,7,36.37,254.18,April,2024,MGR_02,Team_Bridge
DIST_02,CUST_01_005,Delhi,India,28.618235908993576,77.19833161852947,Retail,Pharmacy Chain,Renapro,Renal,9,139.07,1278.81,April,2024,MGR_02,Team_Bridge
DIST_02,CUST_01_006,Delhi,India,28.646732125058662,77.22952500791423,Hospital,Public Hospital,Glycoban,Diabetes,14,62.25,835.75,April,2024,MGR_02,Team_Bridge
DIST_02,CUST_01_008,Delhi,India,28.641674919440604,77.17296641416297,Clinic,Specialist Clinic,Neurocalm,Neurology,13,92.38,1176.69,April,2024,MGR_02,Team_Bridge
DIST_02,CUST_01_008,Delhi,India,28.616937979612587,77.23715673667128,Retail,Independent Pharmacy,Renapro,Renal,12,102.52,1294.29,April,2024,MGR_02,Team_Bridge
DIST_02,CUST_01_009,Delhi,India,28.590750894440866,77.26183971084275,Retail,Independent Pharmacy,Neurocalm,Neurology,18,97.09,1686.42,April,2024,MGR_02,Team_Bridge
DIST_02,CUST_01_011,Delhi,India,28.609705039816426,77.15994741941023,Clinic,Primary Care,Glycoban,Diabetes,10,64.35,634.63,April,2024,MGR_02,Team_Bridge
DIST_02,CUST_01_011,Delhi,India,28.619252566728154,77.17100872762485,Retail,Independent Pharmacy,Dermasol,Dermatology,11,35.82,391.02,April,2024,MGR_02,Team_Bridge
DIST_02,CUST_01_012,Delhi,India,28.588595833677548,77.24667423486201,Clinic,Primary Care,Dermasol,Dermatology,15,34.76,532.39,April,2024,MGR_02,Team_Bridge
DIST_02,CUST_01_014,Delhi,India,28.616181444380732,77.22775503232577,Clinic,Primary Care,Glycoban,Diabetes,21,66.0,1364.78,April,2024,MGR_02,Team_Bridge
DIST_02,CUST_01_014,Delhi,India,28.622287541215048,77.22703383730757,Hospital,Public Hospital,Renapro,Renal,11,122.13,1372.4,April,2024,MGR_02,Team_Bridge
DIST_02,CUST_01_014,Delhi,India,28.609224101559327,77.19770363226107,Retail,Pharmacy Chain,Renapro,Renal,6,111.81,674.22,April,2024,MGR_02,Team_Bridge
DIST_02,CUST_01_015,Delhi,India,28.595214186175955,77.18490443439659,Hospital,Public Hospital,Cardiovex,Cardiovascular,7,91.36,620.76,April,2024,MGR_02,Team_Bridge
DIST_02,CUST_01_016,Delhi,India,28.602866299309714,77.21625061668553,Hospital,Public Hospital,Cardiovex,Cardiovascular,23,88.78,2144.68,April,2024,MGR_02,Team_Bridge
DIST_02,CUST_01_020,Delhi,India,28.5978284895148,77.17999543903548,Retail,Pharmacy Chain,Glycoban,Diabetes,12,70.16,801.65,April,2024,MGR_02,Team_Bridge
DIST_02,CUST_01_020,Delhi,India,28.609796401206623,77.19223622121864,Clinic,Primary Care,Oncora,Oncology,7,228.04,1638.31,April,2024,MGR_02,Team_Bridge
DIST_02,CUST_01_021,Delhi,India,28.647100697886312,77.22295313704358,Clinic,Specialist Clinic,Glycoban,Diabetes,9,70.17,623.27,April,2024,MGR_02,Team_Bridge
DIST_02,CUST_01_023,Delhi,India,28.59591137805911,77.21927711528588,Retail,Pharmacy Chain,Renapro,Renal,11,114.91,1250.32,April,2024,MGR_02,Team_Bridge
DIST_02,CUST_01_023,Delhi,India,28.630696287194883,77.17952746390172,Hospital,Private Hospital,Cardiovex,Cardiovascular,10,78.15,768.19,April,2024,MGR_02,Team_Bridge
DIST_02,CUST_01_025,Delhi,India,28.654642063233656,77.23113718897527,Clinic,Specialist Clinic,Immunara,Immunology,10,143.73,1388.06,April,2024,MGR_02,Team_Bridge
DIST_02,CUST_01_025,Delhi,India,28.63855435109778,77.21172042139334,Retail,Independent Pharmacy,Renapro,Renal,13,133.11,1781.13,April,2024,MGR_02,Team_Bridge
DIST_02,CUST_01_027,Delhi,India,28.60639660393192,77.18482577008355,Hospital,Public Hospital,Respira,Respiratory,10,57.98,589.46,April,2024,MGR_02,Team_Bridge
DIST_02,CUST_01_028,Delhi,India,28.638033956350775,77.21306170886939,Hospital,Public Hospital,Renapro,Renal,10,125.12,1216.97,April,2024,MGR_02,Team_Bridge
DIST_02,CUST_01_030,Delhi,India,28.6627837281881,77.21994256958259,Retail,Independent Pharmacy,Glycoban,Diabetes,15,58.5,872.66,April,2024,MGR_02,Team_Bridge
DIST_02,CUST_01_032,Delhi,India,28.612162334555507,77.24153209172559,Hospital,Private Hospital,Oncora,Oncology,8,199.69,1549.05,April,2024,MGR_02,Team_Bridge
DIST_02,CUST_01_035,Delhi,India,28.582173516311183,77.20962140255709,Retail,Independent Pharmacy,Oncora,Oncology,8,200.13,1625.62,April,2024,MGR_02,Team_Bridge
DIST_02,CUST_01_038,Delhi,India,28.621759227511447,77.21089513941077,Hospital,Public Hospital,Dermasol,Dermatology,14,41.5,564.72,April,2024,MGR_02,Team_Bridge
DIST_02,CUST_01_038,Delhi,India,28.61292354733755,77.22875234827643,Retail,Independent Pharmacy,Neurocalm,Neurology,7,93.77,673.62,April,2024,MGR_02,Team_Bridge
DIST_02,CUST_01_039,Delhi,India,28.587064848128545,77.21803720241827,Retail,Pharmacy Chain,Dermasol,Dermatology,11,40.64,451.76,April,2024,MGR_02,Team_Bridge
DIST_02,CUST_01_039,Delhi,India,28.664105215864502,77.23651940867428,Clinic,Specialist Clinic,Respira,Respiratory,9,43.54,389.56,April,2024,MGR_02,Team_Bridge
DIST_02,CUST_01_040,Delhi,India,28.65082857040661,77.2021549972292,Hospital,Private Hospital,Neurocalm,Neurology,9,101.7,899.38,April,2024,MGR_02,Team_Bridge
DIST_02,CUST_01_040,Delhi,India,28.638722851121646,77.21359545545657,Hospital,Private Hospital,Dermasol,Dermatology,7,33.4,227.38,April,2024,MGR_02,Team_Bridge
DIST_02,CUST_01_041,Delhi,India,28.642940912166978,77.20976793211912,Clinic,Specialist Clinic,Renapro,Renal,4,116.97,486.96,April,2024,MGR_02,Team_Bridge
DIST_02,CUST_01_042,Delhi,India,28.615643930584323,77.18195295694888,Clinic,Specialist Clinic,Immunara,Immunology,8,154.24,1264.19,April,2024,MGR_02,Team_Bridge
DIST_02,CUST_01_042,Delhi,India,28.585803517365278,77.19109300941116,Retail,Independent Pharmacy,Dermasol,Dermatology,13,39.21,507.01,April,2024,MGR_02,Team_Bridge
DIST_01,CUST_00_001,Mumbai,India,19.081284989854318,72.86039769053329,Hospital,Private Hospital,Respira,Respiratory,5,47.73,233.87,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_001,Mumbai,India,19.097394288147502,72.86184748180274,Hospital,Private Hospital,Neurocalm,Neurology,9,110.72,968.53,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_004,Mumbai,India,19.07239547670288,72.8685285358019,Clinic,Primary Care,Oncora,Oncology,13,204.88,2570.42,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_004,Mumbai,India,19.078558893563162,72.91977817897228,Hospital,Private Hospital,Cardiovex,Cardiovascular,9,82.07,734.35,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_005,Mumbai,India,19.132364468691513,72.8680318953835,Retail,Pharmacy Chain,Oncora,Oncology,6,195.93,1219.19,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_005,Mumbai,India,19.08859529301462,72.87675117535082,Retail,Independent Pharmacy,Respira,Respiratory,13,45.96,580.76,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_008,Mumbai,India,19.034860489046924,72.86331088916846,Hospital,Public Hospital,Renapro,Renal,10,117.95,1160.62,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_008,Mumbai,India,19.124777539874987,72.85848113564002,Clinic,Specialist Clinic,Cardiovex,Cardiovascular,12,76.3,912.91,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_009,Mumbai,India,19.061358203849124,72.94004500456008,Retail,Independent Pharmacy,Oncora,Oncology,10,205.66,2004.27,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_009,Mumbai,India,19.074259518587954,72.85407490452776,Clinic,Specialist Clinic,Glycoban,Diabetes,12,57.6,668.11,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_010,Mumbai,India,19.083623983536327,72.88367799945864,Hospital,Public Hospital,Renapro,Renal,10,130.89,1350.27,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_011,Mumbai,India,19.096043440192126,72.8716032794273,Hospital,Private Hospital,Immunara,Immunology,9,149.99,1338.94,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_011,Mumbai,India,19.089886864993414,72.88981061284436,Retail,Independent Pharmacy,Glycoban,Diabetes,23,56.21,1319.67,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_011,Mumbai,India,19.055825241906845,72.89190609941271,Retail,Independent Pharmacy,Cardiovex,Cardiovascular,14,88.75,1312.65,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_012,Mumbai,India,19.08315391658821,72.9228869381485,Retail,Independent Pharmacy,Oncora,Oncology,8,202.35,1581.51,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_013,Mumbai,India,19.098497067161095,72.88797050433567,Hospital,Private Hospital,Glycoban,Diabetes,9,59.31,520.64,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_014,Mumbai,India,19.03234070099515,72.88913302125334,Retail,Pharmacy Chain,Glycoban,Diabetes,23,67.06,1503.55,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_014,Mumbai,India,19.085331963647587,72.88380713705277,Retail,Independent Pharmacy,Dermasol,Dermatology,14,37.82,542.42,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_016,Mumbai,India,19.067559520834198,72.85843639982984,Clinic,Primary Care,Respira,Respiratory,14,46.5,662.06,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_016,Mumbai,India,19.04671700987128,72.84197520650882,Hospital,Private Hospital,Renapro,Renal,14,127.1,1720.56,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_018,Mumbai,India,19.081343873864316,72.89956377564293,Hospital,Private Hospital,Glycoban,Diabetes,12,69.38,866.39,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_018,Mumbai,India,19.08083451681282,72.87591446282667,Retail,Independent Pharmacy,Dermasol,Dermatology,17,39.27,653.8,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_019,Mumbai,India,19.060174195738682,72.94136565664424,Hospital,Public Hospital,Respira,Respiratory,13,54.94,730.99,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_020,Mumbai,India,19.049226010879938,72.86755995642004,Retail,Independent Pharmacy,Respira,Respiratory,8,50.98,394.34,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_020,Mumbai,India,19.092766910555245,72.88752527799093,Retail,Independent Pharmacy,Dermasol,Dermatology,9,35.09,318.78,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_021,Mumbai,India,19.078910669887218,72.86234829912195,Clinic,Primary Care,Renapro,Renal,15,120.23,1781.17,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_024,Mumbai,India,19.069560939143567,72.88999498517673,Hospital,Private Hospital,Immunara,Immunology,6,147.28,847.72,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_025,Mumbai,India,19.071763564862177,72.81584455041622,Retail,Pharmacy Chain,Glycoban,Diabetes,14,64.57,890.02,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_026,Mumbai,India,19.067121550181874,72.86883180510857,Hospital,Private Hospital,Neurocalm,Neurology,10,104.4,1007.32,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_026,Mumbai,India,19.075274074452423,72.89998747426812,Hospital,Public Hospital,Respira,Respiratory,7,48.04,327.03,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_026,Mumbai,India,19.03760438302634,72.87581677866578,Hospital,Private Hospital,Oncora,Oncology,14,202.02,2820.71,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_027,Mumbai,India,19.066146242077192,72.84568792351061,Retail,Independent Pharmacy,Respira,Respiratory,16,49.73,752.82,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_027,Mumbai,India,19.041334569681602,72.88460355349447,Hospital,Public Hospital,Dermasol,Dermatology,8,40.56,327.91,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_028,Mumbai,India,19.067201721533714,72.84301787720213,Hospital,Private Hospital,Respira,Respiratory,9,46.87,413.89,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_028,Mumbai,India,19.08436161477695,72.8721885170179,Hospital,Private Hospital,Oncora,Oncology,5,203.63,1036.79,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_028,Mumbai,India,19.088679723611563,72.86496122075661,Hospital,Public Hospital,Dermasol,Dermatology,15,39.62,606.03,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_031,Mumbai,India,19.07997749947824,72.85867492073291,Retail,Independent Pharmacy,Dermasol,Dermatology,9,38.87,340.81,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_032,Mumbai,India,19.06627366196979,72.9059519536507,Hospital,Public Hospital,Renapro,Renal,8,112.31,896.57,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_032,Mumbai,India,19.066224665269555,72.84302446906293,Hospital,Private Hospital,Glycoban,Diabetes,10,61.53,629.97,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_034,Mumbai,India,19.092559058371197,72.87431512104652,Clinic,Specialist Clinic,Renapro,Renal,8,119.87,924.13,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_034,Mumbai,India,19.07871044763413,72.85335829826275,Retail,Pharmacy Chain,Respira,Respiratory,16,44.42,720.83,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_038,Mumbai,India,19.05131205234346,72.89586714039476,Clinic,Specialist Clinic,Dermasol,Dermatology,11,39.2,431.01,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_039,Mumbai,India,19.087736691642373,72.8679935663958,Retail,Independent Pharmacy,Respira,Respiratory,8,48.69,408.04,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_040,Mumbai,India,19.090685174194718,72.92143842991305,Retail,Pharmacy Chain,Respira,Respiratory,12,49.81,611.28,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_041,Mumbai,India,19.106815583018346,72.90169313973885,Retail,Independent Pharmacy,Respira,Respiratory,5,51.71,254.37,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_042,Mumbai,India,19.049729892908402,72.85763730088289,Hospital,Public Hospital,Renapro,Renal,14,96.75,1377.47,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_042,Mumbai,India,19.04635835071408,72.83198946445802,Hospital,Public Hospital,Respira,Respiratory,16,48.79,763.88,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_042,Mumbai,India,19.107944965884194,72.89686548441318,Clinic,Specialist Clinic,Dermasol,Dermatology,13,42.11,537.96,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_043,Mumbai,India,19.095860152087564,72.87667245408453,Clinic,Primary Care,Dermasol,Dermatology,17,36.04,590.35,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_044,Mumbai,India,19.047511671868676,72.8820442845314,Hospital,Public Hospital,Neurocalm,Neurology,6,87.56,534.1,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_044,Mumbai,India,19.047788963426697,72.81988175399415,Hospital,Public Hospital,Respira,Respiratory,6,45.8,280.73,April,2024,MGR_01,Team_Apex
DIST_01,CUST_00_045,Mumbai,India,19.104007515109576,72.90733913808793,Hospital,Public Hospital,Respira,Respiratory,13,48.25,643.94,April,2024,MGR_01,Team_Apex
DIST_06,CUST_05_004,Birmingham,United Kingdom,52.470662839341905,-1.9197257424630345,Hospital,Private Hospital,Immunara,Immunology,9,164.74,1497.21,April,2024,MGR_06,Team_Bridge
DIST_06,CUST_05_006,Birmingham,United Kingdom,52.53001572235082,-1.8919355252856869,Hospital,Private Hospital,Dermasol,Dermatology,4,32.02,129.44,April,2024,MGR_06,Team_Bridge
DIST_06,CUST_05_006,Birmingham,United Kingdom,52.4851186554016,-1.890180321585898,Hospital,Public Hospital,Oncora,Oncology,5,206.43,1014.41,April,2024,MGR_06,Team_Bridge
DIST_06,CUST_05_006,Birmingham,United Kingdom,52.483055976697685,-1.8838019609182097,Clinic,Primary Care,Dermasol,Dermatology,8,37.69,308.41,April,2024,MGR_06,Team_Bridge
DIST_06,CUST_05_007,Birmingham,United Kingdom,52.48198556027002,-1.8800545000206252,Retail,Pharmacy Chain,Oncora,Oncology,7,189.97,1359.32,April,2024,MGR_06,Team_Bridge
DIST_06,CUST_05_008,Birmingham,United Kingdom,52.49657363768978,-1.922320493676179,Hospital,Private Hospital,Dermasol,Dermatology,7,39.18,272.19,April,2024,MGR_06,Team_Bridge
DIST_06,CUST_05_008,Birmingham,United Kingdom,52.508800064235245,-1.861827610786313,Clinic,Specialist Clinic,Renapro,Renal,6,110.3,644.0,April,2024,MGR_06,Team_Bridge
DIST_06,CUST_05_009,Birmingham,United Kingdom,52.467813635981564,-1.8621936140159119,Hospital,Public Hospital,Dermasol,Dermatology,6,41.75,252.55,April,2024,MGR_06,Team_Bridge
DIST_06,CUST_05_011,Birmingham,United Kingdom,52.49333075387657,-1.8779295070759605,Hospital,Private Hospital,Cardiovex,Cardiovascular,12,79.86,1004.44,April,2024,MGR_06,Team_Bridge
DIST_06,CUST_05_011,Birmingham,United Kingdom,52.47971356045956,-1.9023105943241856,Retail,Pharmacy Chain,Dermasol,Dermatology,7,42.89,308.52,April,2024,MGR_06,Team_Bridge
DIST_06,CUST_05_012,Birmingham,United Kingdom,52.44248477836796,-1.8726474340770445,Clinic,Primary Care,Respira,Respiratory,7,47.85,334.69,April,2024,MGR_06,Team_Bridge
DIST_06,CUST_05_013,Birmingham,United Kingdom,52.497420052817745,-1.9572417811043537,Hospital,Public Hospital,Glycoban,Diabetes,8,67.1,531.66,April,2024,MGR_06,Team_Bridge
DIST_06,CUST_05_015,Birmingham,United Kingdom,52.44326298397069,-1.8667773248834365,Clinic,Primary Care,Oncora,Oncology,7,232.0,1611.76,April,2024,MGR_06,Team_Bridge
DIST_06,CUST_05_016,Birmingham,United Kingdom,52.43404128001261,-1.8909227904804746,Hospital,Public Hospital,Immunara,Immunology,2,159.98,317.96,April,2024,MGR_06,Team_Bridge
DIST_06,CUST_05_016,Birmingham,United Kingdom,52.49471001131572,-1.8428310108058112,Retail,Independent Pharmacy,Renapro,Renal,6,106.5,653.39,April,2024,MGR_06,Team_Bridge
DIST_06,CUST_05_019,Birmingham,United Kingdom,52.476170046210626,-1.919289553794846,Hospital,Private Hospital,Cardiovex,Cardiovascular,7,79.34,580.78,April,2024,MGR_06,Team_Bridge
DIST_06,CUST_05_020,Birmingham,United Kingdom,52.514089927680615,-1.8959089009182475,Retail,Pharmacy Chain,Immunara,Immunology,7,159.95,1133.2,April,2024,MGR_06,Team_Bridge
DIST_06,CUST_05_022,Birmingham,United Kingdom,52.54141282507993,-1.8572308422924608,Clinic,Primary Care,Cardiovex,Cardiovascular,8,71.12,574.95,April,2024,MGR_06,Team_Bridge
DIST_06,CUST_05_024,Birmingham,United Kingdom,52.462635807680435,-1.8694862754092803,Hospital,Private Hospital,Immunara,Immunology,6,164.34,980.46,April,2024,MGR_06,Team_Bridge
DIST_06,CUST_05_024,Birmingham,United Kingdom,52.454903115494396,-1.8796020585063176,Hospital,Private Hospital,Cardiovex,Cardiovascular,7,76.73,533.93,April,2024,MGR_06,Team_Bridge
DIST_06,CUST_05_024,Birmingham,United Kingdom,52.50064676643415,-1.902880914451099,Hospital,Private Hospital,Immunara,Immunology,3,165.55,504.96,April,2024,MGR_06,Team_Bridge
DIST_06,CUST_05_025,Birmingham,United Kingdom,52.494989679232575,-1.898996218285125,Hospital,Private Hospital,Immunara,Immunology,6,165.08,986.08,April,2024,MGR_06,Team_Bridge
DIST_06,CUST_05_026,Birmingham,United Kingdom,52.49974428300513,-1.8484688333282835,Hospital,Public Hospital,Glycoban,Diabetes,10,71.92,721.0,April,2024,MGR_06,Team_Bridge
DIST_06,CUST_05_027,Birmingham,United Kingdom,52.49761348085539,-1.8679900427092864,Clinic,Specialist Clinic,Respira,Respiratory,6,45.77,268.97,April,2024,MGR_06,Team_Bridge
DIST_06,CUST_05_032,Birmingham,United Kingdom,52.46949925021677,-1.8620130918251188,Hospital,Private Hospital,Renapro,Renal,7,118.72,840.82,April,2024,MGR_06,Team_Bridge
DIST_06,CUST_05_037,Birmingham,United Kingdom,52.48514437719709,-1.859974706153811,Clinic,Specialist Clinic,Renapro,Renal,6,118.38,713.11,April,2024,MGR_06,Team_Bridge
DIST_06,CUST_05_037,Birmingham,United Kingdom,52.45710266559151,-1.8191024653535284,Clinic,Primary Care,Immunara,Immunology,5,157.23,808.01,April,2024,MGR_06,Team_Bridge
DIST_06,CUST_05_037,Birmingham,United Kingdom,52.50090756900923,-1.897715516253039,Retail,Independent Pharmacy,Dermasol,Dermatology,8,40.89,312.19,April,2024,MGR_06,Team_Bridge
DIST_06,CUST_05_039,Birmingham,United Kingdom,52.51222912592435,-1.8703931266488185,Retail,Pharmacy Chain,Dermasol,Dermatology,10,38.38,397.62,April,2024,MGR_06,Team_Bridge
DIST_06,CUST_05_039,Birmingham,United Kingdom,52.55676225321398,-1.8958576343228855,Hospital,Private Hospital,Respira,Respiratory,6,51.5,303.66,April,2024,MGR_06,Team_Bridge
DIST_06,CUST_05_039,Birmingham,United Kingdom,52.46421886264993,-1.891453914105241,Retail,Pharmacy Chain,Immunara,Immunology,5,175.36,885.32,April,2024,MGR_06,Team_Bridge
DIST_06,CUST_05_040,Birmingham,United Kingdom,52.497524503985964,-1.914061798894161,Retail,Independent Pharmacy,Neurocalm,Neurology,6,87.55,535.61,April,2024,MGR_06,Team_Bridge
DIST_06,CUST_05_041,Birmingham,United Kingdom,52.51959157091247,-1.8616685705436176,Retail,Pharmacy Chain,Immunara,Immunology,11,143.05,1558.67,April,2024,MGR_06,Team_Bridge
DIST_06,CUST_05_043,Birmingham,United Kingdom,52.51622205004535,-1.925421876155346,Clinic,Specialist Clinic,Oncora,Oncology,3,206.0,632.95,April,2024,MGR_06,Team_Bridge
DIST_04,CUST_03_001,London,United Kingdom,51.48471932949485,-0.1344058288640787,Retail,Pharmacy Chain,Neurocalm,Neurology,14,101.32,1431.68,April,2024,MGR_04,Team_Delta
DIST_04,CUST_03_004,London,United Kingdom,51.52760519733081,-0.17715993785601797,Hospital,Public Hospital,Renapro,Renal,12,106.54,1272.42,April,2024,MGR_04,Team_Delta
DIST_04,CUST_03_006,London,United Kingdom,51.46652361055924,-0.10981302015888343,Clinic,Specialist Clinic,Renapro,Renal,12,114.62,1360.37,April,2024,MGR_04,Team_Delta
DIST_04,CUST_03_007,London,United Kingdom,51.54373012286391,-0.13080032644421055,Hospital,Public Hospital,Dermasol,Dermatology,10,33.47,341.19,April,2024,MGR_04,Team_Delta
